Step Steps Size AveragePathLength
186000000 1000000000 1000 10.933
187000000 1000000000 1000 9.715
188000000 1000000000 1000 10.015
189000000 1000000000 1000 9.685
190000000 1000000000 1000 10.395
191000000 1000000000 1000 9.926
192000000 1000000000 1000 9.333
193000000 1000000000 1000 10.003
194000000 1000000000 1000 11.083
195000000 1000000000 1000 9.943
196000000 1000000000 1000 9.725
197000000 1000000000 1000 9.417
198000000 1000000000 1000 10.39
199000000 1000000000 1000 9.774
200000000 1000000000 1000 9.929
201000000 1000000000 1000 11.203
202000000 1000000000 1000 10.483
203000000 1000000000 1000 10.284
204000000 1000000000 1000 10.281
205000000 1000000000 1000 10.121
206000000 1000000000 1000 10.201
207000000 1000000000 1000 10.575
208000000 1000000000 1000 9.908
209000000 1000000000 1000 10.038
210000000 1000000000 1000 10.682
211000000 1000000000 1000 9.704
212000000 1000000000 1000 9.727
213000000 1000000000 1000 10.898
214000000 1000000000 1000 10.026
215000000 1000000000 1000 10.17
216000000 1000000000 1000 10.765
217000000 1000000000 1000 10.131
218000000 1000000000 1000 9.909
219000000 1000000000 1000 10.302
220000000 1000000000 1000 9.903
221000000 1000000000 1000 9.954
222000000 1000000000 1000 10.672
223000000 1000000000 1000 10.086
224000000 1000000000 1000 10.229
225000000 1000000000 1000 9.744
226000000 1000000000 1000 11.4
227000000 1000000000 1000 9.66
228000000 1000000000 1000 9.849
229000000 1000000000 1000 10.23
230000000 1000000000 1000 9.533
231000000 1000000000 1000 10.138
232000000 1000000000 1000 9.831
233000000 1000000000 1000 9.478
234000000 1000000000 1000 10.127
235000000 1000000000 1000 9.277
236000000 1000000000 1000 10.003
237000000 1000000000 1000 10.576
238000000 1000000000 1000 9.928
239000000 1000000000 1000 10.424
240000000 1000000000 1000 9.925
241000000 1000000000 1000 10.024
242000000 1000000000 1000 9.934
243000000 1000000000 1000 10.368
244000000 1000000000 1000 10.125
245000000 1000000000 1000 9.946
246000000 1000000000 1000 10.464
247000000 1000000000 1000 10.076
248000000 1000000000 1000 9.914
249000000 1000000000 1000 9.997
250000000 1000000000 1000 9.932
251000000 1000000000 1000 10.14
252000000 1000000000 1000 9.968
253000000 1000000000 1000 9.197
254000000 1000000000 1000 10.098
255000000 1000000000 1000 9.648
256000000 1000000000 1000 10.033
257000000 1000000000 1000 9.821
258000000 1000000000 1000 10.917
259000000 1000000000 1000 10.179
260000000 1000000000 1000 9.724
261000000 1000000000 1000 10.418
262000000 1000000000 1000 10.266
263000000 1000000000 1000 9.6
264000000 1000000000 1000 9.816
265000000 1000000000 1000 10.003
266000000 1000000000 1000 10.733
267000000 1000000000 1000 11.354
268000000 1000000000 1000 9.87
269000000 1000000000 1000 10.644
270000000 1000000000 1000 10.302
271000000 1000000000 1000 9.84
272000000 1000000000 1000 9.91
273000000 1000000000 1000 9.735
274000000 1000000000 1000 10.088
275000000 1000000000 1000 10.331
276000000 1000000000 1000 10.178
277000000 1000000000 1000 10.921
278000000 1000000000 1000 10.378
279000000 1000000000 1000 9.848
280000000 1000000000 1000 9.92
281000000 1000000000 1000 10.578
282000000 1000000000 1000 9.78
283000000 1000000000 1000 10.528
284000000 1000000000 1000 9.665
285000000 1000000000 1000 9.626
286000000 1000000000 1000 10.593
287000000 1000000000 1000 10.15
288000000 1000000000 1000 9.853
289000000 1000000000 1000 11.287
290000000 1000000000 1000 10.674
291000000 1000000000 1000 9.636
292000000 1000000000 1000 9.961
293000000 1000000000 1000 9.909
294000000 1000000000 1000 9.278
295000000 1000000000 1000 11.572
296000000 1000000000 1000 10.009
297000000 1000000000 1000 10.626
298000000 1000000000 1000 9.857
299000000 1000000000 1000 9.935
300000000 1000000000 1000 10.593
301000000 1000000000 1000 10.364
302000000 1000000000 1000 9.605
303000000 1000000000 1000 9.798
304000000 1000000000 1000 10.605
305000000 1000000000 1000 9.77
306000000 1000000000 1000 10.576
307000000 1000000000 1000 9.941
308000000 1000000000 1000 10.019
309000000 1000000000 1000 10.573
310000000 1000000000 1000 9.715
311000000 1000000000 1000 12.192
312000000 1000000000 1000 9.552
313000000 1000000000 1000 10.169
314000000 1000000000 1000 9.995
315000000 1000000000 1000 10.646
316000000 1000000000 1000 10.051
317000000 1000000000 1000 9.724
318000000 1000000000 1000 9.624
319000000 1000000000 1000 9.568
320000000 1000000000 1000 10.235
321000000 1000000000 1000 10.222
322000000 1000000000 1000 9.361
323000000 1000000000 1000 9.568
324000000 1000000000 1000 9.928
325000000 1000000000 1000 9.818
326000000 1000000000 1000 9.671
327000000 1000000000 1000 10.194
328000000 1000000000 1000 10.153
329000000 1000000000 1000 11.022
330000000 1000000000 1000 9.699
331000000 1000000000 1000 10.791
332000000 1000000000 1000 10.429
333000000 1000000000 1000 9.921
334000000 1000000000 1000 9.682
335000000 1000000000 1000 9.872
336000000 1000000000 1000 9.476
337000000 1000000000 1000 10.27
338000000 1000000000 1000 9.657
339000000 1000000000 1000 10.083
340000000 1000000000 1000 10.82
341000000 1000000000 1000 9.668
342000000 1000000000 1000 10.12
343000000 1000000000 1000 9.725
344000000 1000000000 1000 9.76
345000000 1000000000 1000 9.866
346000000 1000000000 1000 10.461
347000000 1000000000 1000 9.839
348000000 1000000000 1000 10.223
349000000 1000000000 1000 10.032
350000000 1000000000 1000 10.789
351000000 1000000000 1000 10.228
352000000 1000000000 1000 9.601
353000000 1000000000 1000 10.273
354000000 1000000000 1000 10.589
355000000 1000000000 1000 9.896
356000000 1000000000 1000 9.457
357000000 1000000000 1000 10.114
358000000 1000000000 1000 10.437
359000000 1000000000 1000 9.771
360000000 1000000000 1000 9.769
361000000 1000000000 1000 9.661
362000000 1000000000 1000 10.292
363000000 1000000000 1000 9.701
364000000 1000000000 1000 9.839
365000000 1000000000 1000 10.511
366000000 1000000000 1000 9.511
367000000 1000000000 1000 10.547
368000000 1000000000 1000 10.806
369000000 1000000000 1000 9.877
370000000 1000000000 1000 10.828
371000000 1000000000 1000 9.637
372000000 1000000000 1000 10.585
373000000 1000000000 1000 10.123
374000000 1000000000 1000 10.653
375000000 1000000000 1000 9.551
376000000 1000000000 1000 10.254
377000000 1000000000 1000 9.473
378000000 1000000000 1000 10.33
379000000 1000000000 1000 11.146
380000000 1000000000 1000 10.252
381000000 1000000000 1000 9.554
382000000 1000000000 1000 9.429
383000000 1000000000 1000 9.856
384000000 1000000000 1000 10.047
385000000 1000000000 1000 9.891
386000000 1000000000 1000 10.12
387000000 1000000000 1000 9.748
388000000 1000000000 1000 10.133
389000000 1000000000 1000 9.53
390000000 1000000000 1000 9.487
391000000 1000000000 1000 9.676
392000000 1000000000 1000 9.772
393000000 1000000000 1000 10.393
394000000 1000000000 1000 10.536
395000000 1000000000 1000 10.184
396000000 1000000000 1000 11.42
397000000 1000000000 1000 9.804
398000000 1000000000 1000 10.758
399000000 1000000000 1000 9.803
400000000 1000000000 1000 9.782
401000000 1000000000 1000 10.435
402000000 1000000000 1000 10.511
403000000 1000000000 1000 10.608
404000000 1000000000 1000 11.218
405000000 1000000000 1000 10.021
406000000 1000000000 1000 10.54
407000000 1000000000 1000 9.507
408000000 1000000000 1000 9.791
409000000 1000000000 1000 10.404
410000000 1000000000 1000 11.304
411000000 1000000000 1000 9.579
412000000 1000000000 1000 9.722
413000000 1000000000 1000 9.774
414000000 1000000000 1000 9.688
415000000 1000000000 1000 10.648
416000000 1000000000 1000 11.263
417000000 1000000000 1000 10.016
418000000 1000000000 1000 10.127
419000000 1000000000 1000 10.108
420000000 1000000000 1000 10.526
421000000 1000000000 1000 9.983
422000000 1000000000 1000 9.736
423000000 1000000000 1000 10.04
424000000 1000000000 1000 10.352
425000000 1000000000 1000 9.651
426000000 1000000000 1000 10.444
427000000 1000000000 1000 10.718
428000000 1000000000 1000 10.224
429000000 1000000000 1000 10.423
430000000 1000000000 1000 9.913
431000000 1000000000 1000 9.771
432000000 1000000000 1000 9.857
433000000 1000000000 1000 9.99
434000000 1000000000 1000 10.77
435000000 1000000000 1000 10.193
436000000 1000000000 1000 9.729
437000000 1000000000 1000 9.658
438000000 1000000000 1000 11.192
439000000 1000000000 1000 9.886
440000000 1000000000 1000 9.568
441000000 1000000000 1000 10.476
442000000 1000000000 1000 10.963
443000000 1000000000 1000 9.666
444000000 1000000000 1000 10.718
445000000 1000000000 1000 9.387
446000000 1000000000 1000 9.721
447000000 1000000000 1000 11.788
448000000 1000000000 1000 10.373
449000000 1000000000 1000 10.319
450000000 1000000000 1000 11.273
451000000 1000000000 1000 10.09
452000000 1000000000 1000 9.858
453000000 1000000000 1000 9.995
454000000 1000000000 1000 10.585
455000000 1000000000 1000 9.961
456000000 1000000000 1000 10.103
457000000 1000000000 1000 10.011
458000000 1000000000 1000 10.815
459000000 1000000000 1000 10.648
460000000 1000000000 1000 10.115
461000000 1000000000 1000 10.096
462000000 1000000000 1000 9.822
463000000 1000000000 1000 9.624
464000000 1000000000 1000 10.398
465000000 1000000000 1000 9.772
466000000 1000000000 1000 9.841
467000000 1000000000 1000 10.771
468000000 1000000000 1000 10.387
469000000 1000000000 1000 10.157
470000000 1000000000 1000 9.785
471000000 1000000000 1000 9.614
472000000 1000000000 1000 10.342
473000000 1000000000 1000 10.497
474000000 1000000000 1000 9.595
475000000 1000000000 1000 10.293
476000000 1000000000 1000 9.792
477000000 1000000000 1000 10.813
478000000 1000000000 1000 9.891
479000000 1000000000 1000 10.623
480000000 1000000000 1000 9.72
481000000 1000000000 1000 10.451
482000000 1000000000 1000 9.63
483000000 1000000000 1000 9.556
484000000 1000000000 1000 10.081
485000000 1000000000 1000 9.731
486000000 1000000000 1000 10.305
487000000 1000000000 1000 9.721
488000000 1000000000 1000 10.002
489000000 1000000000 1000 9.345
490000000 1000000000 1000 9.394
491000000 1000000000 1000 9.875
492000000 1000000000 1000 9.997
493000000 1000000000 1000 10.081
494000000 1000000000 1000 10.535
495000000 1000000000 1000 10.279
496000000 1000000000 1000 9.746
497000000 1000000000 1000 9.789
498000000 1000000000 1000 9.443
499000000 1000000000 1000 9.989
500000000 1000000000 1000 11.094
501000000 1000000000 1000 9.598
502000000 1000000000 1000 9.916
503000000 1000000000 1000 11.033
504000000 1000000000 1000 10.36
505000000 1000000000 1000 9.56
506000000 1000000000 1000 10.03
507000000 1000000000 1000 11.652
508000000 1000000000 1000 11.137
509000000 1000000000 1000 10.309
510000000 1000000000 1000 9.581
511000000 1000000000 1000 9.508
512000000 1000000000 1000 9.632
513000000 1000000000 1000 10.046
514000000 1000000000 1000 10.924
515000000 1000000000 1000 9.591
516000000 1000000000 1000 9.918
517000000 1000000000 1000 9.645
518000000 1000000000 1000 9.865
519000000 1000000000 1000 9.606
520000000 1000000000 1000 9.656
521000000 1000000000 1000 9.847
522000000 1000000000 1000 10.449
523000000 1000000000 1000 9.59
524000000 1000000000 1000 9.897
525000000 1000000000 1000 9.342
526000000 1000000000 1000 9.97
527000000 1000000000 1000 10.402
528000000 1000000000 1000 9.244
529000000 1000000000 1000 10.146
530000000 1000000000 1000 10.98
531000000 1000000000 1000 9.98
532000000 1000000000 1000 9.642
533000000 1000000000 1000 9.747
534000000 1000000000 1000 9.81
535000000 1000000000 1000 10.103
536000000 1000000000 1000 9.58
537000000 1000000000 1000 10.626
538000000 1000000000 1000 11.887
539000000 1000000000 1000 10.381
540000000 1000000000 1000 9.76
541000000 1000000000 1000 10.59
542000000 1000000000 1000 10.303
543000000 1000000000 1000 9.944
544000000 1000000000 1000 9.822
545000000 1000000000 1000 9.931
546000000 1000000000 1000 10.736
547000000 1000000000 1000 11.534
548000000 1000000000 1000 10.089
549000000 1000000000 1000 9.368
550000000 1000000000 1000 10.432
551000000 1000000000 1000 9.462
552000000 1000000000 1000 9.572
553000000 1000000000 1000 10.234
554000000 1000000000 1000 10.087
555000000 1000000000 1000 10.825
556000000 1000000000 1000 9.973
557000000 1000000000 1000 10.298
558000000 1000000000 1000 11.477
559000000 1000000000 1000 10.436
560000000 1000000000 1000 9.933
561000000 1000000000 1000 11.162
562000000 1000000000 1000 10.19
563000000 1000000000 1000 9.668
564000000 1000000000 1000 10.491
565000000 1000000000 1000 9.933
566000000 1000000000 1000 9.977
567000000 1000000000 1000 9.808
568000000 1000000000 1000 10.059
569000000 1000000000 1000 9.512
570000000 1000000000 1000 9.825
571000000 1000000000 1000 10.341
572000000 1000000000 1000 9.936
573000000 1000000000 1000 9.953
574000000 1000000000 1000 9.646
575000000 1000000000 1000 9.704
576000000 1000000000 1000 9.61
577000000 1000000000 1000 9.393
578000000 1000000000 1000 10.374
579000000 1000000000 1000 10.596
580000000 1000000000 1000 9.721
581000000 1000000000 1000 9.855
582000000 1000000000 1000 10.678
583000000 1000000000 1000 10.492
584000000 1000000000 1000 10.121
585000000 1000000000 1000 9.509
586000000 1000000000 1000 10.637
587000000 1000000000 1000 10.644
588000000 1000000000 1000 10.137
589000000 1000000000 1000 9.536
590000000 1000000000 1000 10.354
591000000 1000000000 1000 9.904
592000000 1000000000 1000 9.911
593000000 1000000000 1000 9.76
594000000 1000000000 1000 9.887
595000000 1000000000 1000 9.849
596000000 1000000000 1000 9.803
597000000 1000000000 1000 10.434
598000000 1000000000 1000 10.044
599000000 1000000000 1000 9.831
600000000 1000000000 1000 9.834
601000000 1000000000 1000 10.209
602000000 1000000000 1000 9.774
603000000 1000000000 1000 9.795
604000000 1000000000 1000 9.89
605000000 1000000000 1000 10.238
606000000 1000000000 1000 9.743
607000000 1000000000 1000 10.864
608000000 1000000000 1000 9.54
609000000 1000000000 1000 10.794
610000000 1000000000 1000 9.704
611000000 1000000000 1000 9.974
612000000 1000000000 1000 9.766
613000000 1000000000 1000 9.901
614000000 1000000000 1000 10.292
615000000 1000000000 1000 9.631
616000000 1000000000 1000 10.379
617000000 1000000000 1000 10.038
618000000 1000000000 1000 9.839
619000000 1000000000 1000 10.967
620000000 1000000000 1000 10.465
621000000 1000000000 1000 9.653
622000000 1000000000 1000 10.042
623000000 1000000000 1000 10.34
624000000 1000000000 1000 11.686
625000000 1000000000 1000 10.088
626000000 1000000000 1000 10.02
627000000 1000000000 1000 9.692
628000000 1000000000 1000 9.584
629000000 1000000000 1000 9.65
630000000 1000000000 1000 9.492
631000000 1000000000 1000 10.61
632000000 1000000000 1000 9.927
633000000 1000000000 1000 10.775
634000000 1000000000 1000 10.583
635000000 1000000000 1000 9.771
636000000 1000000000 1000 10.386
637000000 1000000000 1000 9.836
638000000 1000000000 1000 10.476
639000000 1000000000 1000 9.564
640000000 1000000000 1000 9.806
641000000 1000000000 1000 10.196
642000000 1000000000 1000 9.913
643000000 1000000000 1000 10.002
644000000 1000000000 1000 10.69
645000000 1000000000 1000 10.234
646000000 1000000000 1000 10.313
647000000 1000000000 1000 10.218
648000000 1000000000 1000 10.602
649000000 1000000000 1000 9.796
650000000 1000000000 1000 9.712
651000000 1000000000 1000 10.323
652000000 1000000000 1000 10.367
653000000 1000000000 1000 10.04
654000000 1000000000 1000 9.947
655000000 1000000000 1000 9.805
656000000 1000000000 1000 10.195
657000000 1000000000 1000 10.274
658000000 1000000000 1000 9.473
659000000 1000000000 1000 10.973
660000000 1000000000 1000 10.49
661000000 1000000000 1000 11.47
662000000 1000000000 1000 10.644
663000000 1000000000 1000 11.629
664000000 1000000000 1000 10.112
665000000 1000000000 1000 9.659
666000000 1000000000 1000 9.589
667000000 1000000000 1000 9.88
668000000 1000000000 1000 10.765
669000000 1000000000 1000 9.933
670000000 1000000000 1000 10.084
671000000 1000000000 1000 10.743
672000000 1000000000 1000 9.94
673000000 1000000000 1000 10.051
674000000 1000000000 1000 10.068
675000000 1000000000 1000 10.048
676000000 1000000000 1000 9.95
677000000 1000000000 1000 10.161
678000000 1000000000 1000 9.624
679000000 1000000000 1000 10.015
680000000 1000000000 1000 10.464
681000000 1000000000 1000 9.435
682000000 1000000000 1000 9.708
683000000 1000000000 1000 11.251
684000000 1000000000 1000 9.976
685000000 1000000000 1000 9.507
686000000 1000000000 1000 11.009
687000000 1000000000 1000 10.815
688000000 1000000000 1000 11.168
689000000 1000000000 1000 9.34
690000000 1000000000 1000 10.014
691000000 1000000000 1000 10.103
692000000 1000000000 1000 9.402
693000000 1000000000 1000 9.486
694000000 1000000000 1000 10.652
695000000 1000000000 1000 10.088
696000000 1000000000 1000 11.288
697000000 1000000000 1000 10.68
698000000 1000000000 1000 10.308
699000000 1000000000 1000 9.623
700000000 1000000000 1000 9.641
701000000 1000000000 1000 9.241
702000000 1000000000 1000 10.896
703000000 1000000000 1000 9.451
704000000 1000000000 1000 9.579
705000000 1000000000 1000 10.517
706000000 1000000000 1000 10.224
707000000 1000000000 1000 10.073
708000000 1000000000 1000 9.813
709000000 1000000000 1000 9.821
710000000 1000000000 1000 9.603
711000000 1000000000 1000 10.476
712000000 1000000000 1000 9.713
713000000 1000000000 1000 11.074
714000000 1000000000 1000 10.237
715000000 1000000000 1000 10.213
716000000 1000000000 1000 10.23
717000000 1000000000 1000 9.825
718000000 1000000000 1000 9.574
719000000 1000000000 1000 10.257
720000000 1000000000 1000 10.237
721000000 1000000000 1000 9.342
722000000 1000000000 1000 10.823
723000000 1000000000 1000 11.103
724000000 1000000000 1000 9.978
725000000 1000000000 1000 10.89
726000000 1000000000 1000 9.596
727000000 1000000000 1000 10.043
728000000 1000000000 1000 11.73
729000000 1000000000 1000 10.309
730000000 1000000000 1000 9.562
731000000 1000000000 1000 10.785
732000000 1000000000 1000 10.129
733000000 1000000000 1000 10.842
734000000 1000000000 1000 9.734
735000000 1000000000 1000 9.843
736000000 1000000000 1000 10.62
737000000 1000000000 1000 9.989
738000000 1000000000 1000 9.831
739000000 1000000000 1000 9.644
740000000 1000000000 1000 10.235
741000000 1000000000 1000 9.582
742000000 1000000000 1000 9.938
743000000 1000000000 1000 9.515
744000000 1000000000 1000 9.382
745000000 1000000000 1000 9.945
746000000 1000000000 1000 9.834
747000000 1000000000 1000 10.983
748000000 1000000000 1000 9.665
749000000 1000000000 1000 10.811
750000000 1000000000 1000 10.067
751000000 1000000000 1000 9.953
752000000 1000000000 1000 10.127
753000000 1000000000 1000 9.856
754000000 1000000000 1000 10.116
755000000 1000000000 1000 10.976
756000000 1000000000 1000 10.208
757000000 1000000000 1000 9.613
758000000 1000000000 1000 10.385
759000000 1000000000 1000 10.324
760000000 1000000000 1000 9.897
761000000 1000000000 1000 9.75
762000000 1000000000 1000 9.978
763000000 1000000000 1000 9.487
764000000 1000000000 1000 10.304
765000000 1000000000 1000 10.009
766000000 1000000000 1000 10.419
767000000 1000000000 1000 11.626
768000000 1000000000 1000 9.559
769000000 1000000000 1000 9.814
770000000 1000000000 1000 9.907
771000000 1000000000 1000 9.876
772000000 1000000000 1000 9.611
773000000 1000000000 1000 9.436
774000000 1000000000 1000 10.612
775000000 1000000000 1000 10.383
776000000 1000000000 1000 9.958
777000000 1000000000 1000 9.996
778000000 1000000000 1000 9.918
779000000 1000000000 1000 11.394
780000000 1000000000 1000 9.894
781000000 1000000000 1000 9.789
782000000 1000000000 1000 9.7
783000000 1000000000 1000 11.048
784000000 1000000000 1000 9.966
785000000 1000000000 1000 9.93
786000000 1000000000 1000 9.959
787000000 1000000000 1000 9.505
788000000 1000000000 1000 9.634
789000000 1000000000 1000 10.203
790000000 1000000000 1000 11.903
791000000 1000000000 1000 9.686
792000000 1000000000 1000 10.557
793000000 1000000000 1000 10.883
794000000 1000000000 1000 11.077
795000000 1000000000 1000 10.475
796000000 1000000000 1000 9.885
797000000 1000000000 1000 10.623
798000000 1000000000 1000 9.837
799000000 1000000000 1000 9.91
800000000 1000000000 1000 10.107
801000000 1000000000 1000 9.434
802000000 1000000000 1000 10.093
803000000 1000000000 1000 11.104
804000000 1000000000 1000 9.875
805000000 1000000000 1000 10.399
806000000 1000000000 1000 10.486
807000000 1000000000 1000 11.447
808000000 1000000000 1000 9.61
809000000 1000000000 1000 9.975
810000000 1000000000 1000 9.841
811000000 1000000000 1000 9.958
812000000 1000000000 1000 9.727
813000000 1000000000 1000 10.957
814000000 1000000000 1000 10.104
815000000 1000000000 1000 10.007
816000000 1000000000 1000 11.525
817000000 1000000000 1000 10.194
818000000 1000000000 1000 10.597
819000000 1000000000 1000 10.567
820000000 1000000000 1000 10.394
821000000 1000000000 1000 12.488
822000000 1000000000 1000 9.313
823000000 1000000000 1000 9.902
824000000 1000000000 1000 10.465
825000000 1000000000 1000 9.883
826000000 1000000000 1000 11.348
827000000 1000000000 1000 10.546
828000000 1000000000 1000 10.524
829000000 1000000000 1000 9.758
830000000 1000000000 1000 9.917
831000000 1000000000 1000 9.917
832000000 1000000000 1000 10.34
833000000 1000000000 1000 10.366
834000000 1000000000 1000 10.146
835000000 1000000000 1000 10.154
836000000 1000000000 1000 10.411
837000000 1000000000 1000 10.091
838000000 1000000000 1000 10.144
839000000 1000000000 1000 9.846
840000000 1000000000 1000 10.133
841000000 1000000000 1000 9.919
842000000 1000000000 1000 12.18
843000000 1000000000 1000 10.012
844000000 1000000000 1000 10.397
845000000 1000000000 1000 9.966
846000000 1000000000 1000 10.364
847000000 1000000000 1000 9.542
848000000 1000000000 1000 10.648
849000000 1000000000 1000 10.321
850000000 1000000000 1000 9.397
851000000 1000000000 1000 9.848
852000000 1000000000 1000 9.441
853000000 1000000000 1000 9.734
854000000 1000000000 1000 9.544
855000000 1000000000 1000 10.548
856000000 1000000000 1000 9.775
857000000 1000000000 1000 10.006
858000000 1000000000 1000 10.806
859000000 1000000000 1000 9.306
860000000 1000000000 1000 10.916
861000000 1000000000 1000 11.501
862000000 1000000000 1000 10.866
863000000 1000000000 1000 11.574
864000000 1000000000 1000 10.239
865000000 1000000000 1000 9.561
866000000 1000000000 1000 9.928
867000000 1000000000 1000 9.995
868000000 1000000000 1000 10.42
869000000 1000000000 1000 10.39
870000000 1000000000 1000 9.456
871000000 1000000000 1000 9.848
872000000 1000000000 1000 10.04
873000000 1000000000 1000 9.493
