Step Steps Size AveragePathLength
155000000 1000000000 1000 11.46
156000000 1000000000 1000 10.498
157000000 1000000000 1000 10.611
158000000 1000000000 1000 11.636
159000000 1000000000 1000 11.78
160000000 1000000000 1000 10.343
161000000 1000000000 1000 10.926
162000000 1000000000 1000 11.614
163000000 1000000000 1000 10.704
164000000 1000000000 1000 10.093
165000000 1000000000 1000 11.009
166000000 1000000000 1000 10.388
167000000 1000000000 1000 9.615
168000000 1000000000 1000 10.58
169000000 1000000000 1000 12.542
170000000 1000000000 1000 10.529
171000000 1000000000 1000 11.331
172000000 1000000000 1000 11.534
173000000 1000000000 1000 11.567
174000000 1000000000 1000 10.632
175000000 1000000000 1000 10.985
176000000 1000000000 1000 10.275
177000000 1000000000 1000 10.429
178000000 1000000000 1000 10.869
179000000 1000000000 1000 10.554
180000000 1000000000 1000 10.493
181000000 1000000000 1000 12.143
182000000 1000000000 1000 10.361
183000000 1000000000 1000 10.395
184000000 1000000000 1000 11.125
185000000 1000000000 1000 9.917
186000000 1000000000 1000 11.36
187000000 1000000000 1000 10.773
188000000 1000000000 1000 10.263
189000000 1000000000 1000 10.305
190000000 1000000000 1000 12.036
191000000 1000000000 1000 10.187
192000000 1000000000 1000 10.023
193000000 1000000000 1000 11.688
194000000 1000000000 1000 10.343
195000000 1000000000 1000 10.981
196000000 1000000000 1000 11.523
197000000 1000000000 1000 10.152
198000000 1000000000 1000 10.234
199000000 1000000000 1000 10.759
200000000 1000000000 1000 10.494
201000000 1000000000 1000 11.073
202000000 1000000000 1000 11.404
203000000 1000000000 1000 12.042
204000000 1000000000 1000 11.194
205000000 1000000000 1000 10.451
206000000 1000000000 1000 11.499
207000000 1000000000 1000 12.2
208000000 1000000000 1000 11.017
209000000 1000000000 1000 10.509
210000000 1000000000 1000 11.666
211000000 1000000000 1000 9.922
212000000 1000000000 1000 10.734
213000000 1000000000 1000 11.519
214000000 1000000000 1000 10.44
215000000 1000000000 1000 11.174
216000000 1000000000 1000 10.821
217000000 1000000000 1000 11.018
218000000 1000000000 1000 11.102
219000000 1000000000 1000 10.217
220000000 1000000000 1000 10.064
221000000 1000000000 1000 10.557
222000000 1000000000 1000 11.313
223000000 1000000000 1000 12.219
224000000 1000000000 1000 11.779
225000000 1000000000 1000 10.56
226000000 1000000000 1000 12.221
227000000 1000000000 1000 10.851
228000000 1000000000 1000 10.973
229000000 1000000000 1000 10.957
230000000 1000000000 1000 9.739
231000000 1000000000 1000 10.771
232000000 1000000000 1000 10.528
233000000 1000000000 1000 9.983
234000000 1000000000 1000 10.272
235000000 1000000000 1000 11.154
236000000 1000000000 1000 10.123
237000000 1000000000 1000 11.594
238000000 1000000000 1000 11.632
239000000 1000000000 1000 10.865
240000000 1000000000 1000 10.956
241000000 1000000000 1000 10.838
242000000 1000000000 1000 10.918
243000000 1000000000 1000 11.709
244000000 1000000000 1000 11.384
245000000 1000000000 1000 9.979
246000000 1000000000 1000 12.725
247000000 1000000000 1000 10.769
248000000 1000000000 1000 11.177
249000000 1000000000 1000 11.675
250000000 1000000000 1000 11.31
251000000 1000000000 1000 9.921
252000000 1000000000 1000 10.217
253000000 1000000000 1000 9.738
254000000 1000000000 1000 10.517
255000000 1000000000 1000 10.521
256000000 1000000000 1000 10.616
257000000 1000000000 1000 10.297
258000000 1000000000 1000 10.887
259000000 1000000000 1000 10.838
260000000 1000000000 1000 10.378
261000000 1000000000 1000 10.411
262000000 1000000000 1000 9.779
263000000 1000000000 1000 10.006
264000000 1000000000 1000 10.52
265000000 1000000000 1000 10.853
266000000 1000000000 1000 10.977
267000000 1000000000 1000 12.184
268000000 1000000000 1000 10.552
269000000 1000000000 1000 11.17
270000000 1000000000 1000 10.544
271000000 1000000000 1000 10.756
272000000 1000000000 1000 10.258
273000000 1000000000 1000 10.642
274000000 1000000000 1000 10.957
275000000 1000000000 1000 10.231
276000000 1000000000 1000 10.432
277000000 1000000000 1000 11.718
278000000 1000000000 1000 10.202
279000000 1000000000 1000 10.567
280000000 1000000000 1000 11.45
281000000 1000000000 1000 10.868
282000000 1000000000 1000 10.675
283000000 1000000000 1000 10.701
284000000 1000000000 1000 11.1
285000000 1000000000 1000 10.257
286000000 1000000000 1000 10.849
287000000 1000000000 1000 9.957
288000000 1000000000 1000 11.481
289000000 1000000000 1000 11.062
290000000 1000000000 1000 10.737
291000000 1000000000 1000 10.259
292000000 1000000000 1000 10.848
293000000 1000000000 1000 9.953
294000000 1000000000 1000 9.499
295000000 1000000000 1000 11.048
296000000 1000000000 1000 10.819
297000000 1000000000 1000 10.812
298000000 1000000000 1000 9.917
299000000 1000000000 1000 11.28
300000000 1000000000 1000 10.29
301000000 1000000000 1000 11.651
302000000 1000000000 1000 10.286
303000000 1000000000 1000 10.257
304000000 1000000000 1000 11.431
305000000 1000000000 1000 10.62
306000000 1000000000 1000 12.121
307000000 1000000000 1000 10.202
308000000 1000000000 1000 10.688
309000000 1000000000 1000 10.291
310000000 1000000000 1000 10.523
311000000 1000000000 1000 10.348
312000000 1000000000 1000 10.177
313000000 1000000000 1000 10.254
314000000 1000000000 1000 10.768
315000000 1000000000 1000 10.697
316000000 1000000000 1000 10.464
317000000 1000000000 1000 11.091
318000000 1000000000 1000 10.405
319000000 1000000000 1000 9.849
320000000 1000000000 1000 11.499
321000000 1000000000 1000 11.032
322000000 1000000000 1000 10.223
323000000 1000000000 1000 10.282
324000000 1000000000 1000 10.516
325000000 1000000000 1000 10.238
326000000 1000000000 1000 10.39
327000000 1000000000 1000 10.579
328000000 1000000000 1000 10.417
329000000 1000000000 1000 10.988
330000000 1000000000 1000 10.699
331000000 1000000000 1000 11.223
332000000 1000000000 1000 10.478
333000000 1000000000 1000 9.744
334000000 1000000000 1000 10.421
335000000 1000000000 1000 10.284
336000000 1000000000 1000 10.693
337000000 1000000000 1000 11.272
338000000 1000000000 1000 10.233
339000000 1000000000 1000 11.072
340000000 1000000000 1000 11.624
341000000 1000000000 1000 10.316
342000000 1000000000 1000 10.519
343000000 1000000000 1000 10.772
344000000 1000000000 1000 10.364
345000000 1000000000 1000 10.687
346000000 1000000000 1000 9.976
347000000 1000000000 1000 10.495
348000000 1000000000 1000 11.028
349000000 1000000000 1000 10.909
350000000 1000000000 1000 10.347
351000000 1000000000 1000 10.865
352000000 1000000000 1000 10.045
353000000 1000000000 1000 11.22
354000000 1000000000 1000 11.55
355000000 1000000000 1000 10.862
356000000 1000000000 1000 10.17
357000000 1000000000 1000 10.146
358000000 1000000000 1000 10.44
359000000 1000000000 1000 10.283
360000000 1000000000 1000 10.209
361000000 1000000000 1000 10.847
362000000 1000000000 1000 11.34
363000000 1000000000 1000 10.553
364000000 1000000000 1000 10.904
365000000 1000000000 1000 11.165
366000000 1000000000 1000 10.54
367000000 1000000000 1000 10.292
368000000 1000000000 1000 10.179
369000000 1000000000 1000 10.137
370000000 1000000000 1000 11.538
371000000 1000000000 1000 10.091
372000000 1000000000 1000 11.459
373000000 1000000000 1000 11.274
374000000 1000000000 1000 10.639
375000000 1000000000 1000 10.623
376000000 1000000000 1000 10.683
377000000 1000000000 1000 9.891
378000000 1000000000 1000 10.451
379000000 1000000000 1000 10.865
380000000 1000000000 1000 10.017
381000000 1000000000 1000 10.792
382000000 1000000000 1000 10.343
383000000 1000000000 1000 11.128
384000000 1000000000 1000 11.844
385000000 1000000000 1000 10.513
386000000 1000000000 1000 10.497
387000000 1000000000 1000 9.81
388000000 1000000000 1000 10.444
389000000 1000000000 1000 11.175
390000000 1000000000 1000 9.896
391000000 1000000000 1000 10.003
392000000 1000000000 1000 10.405
393000000 1000000000 1000 10.275
394000000 1000000000 1000 12.155
395000000 1000000000 1000 10.769
396000000 1000000000 1000 12.72
397000000 1000000000 1000 10.429
398000000 1000000000 1000 11.343
399000000 1000000000 1000 10.527
400000000 1000000000 1000 10.284
401000000 1000000000 1000 11.214
402000000 1000000000 1000 10.75
403000000 1000000000 1000 10.017
404000000 1000000000 1000 11.44
405000000 1000000000 1000 10.664
406000000 1000000000 1000 10.782
407000000 1000000000 1000 10.131
408000000 1000000000 1000 10.122
409000000 1000000000 1000 11.052
410000000 1000000000 1000 11.859
411000000 1000000000 1000 10.806
412000000 1000000000 1000 9.983
413000000 1000000000 1000 11.346
414000000 1000000000 1000 9.873
415000000 1000000000 1000 11.035
416000000 1000000000 1000 10.876
417000000 1000000000 1000 10.776
418000000 1000000000 1000 10.679
419000000 1000000000 1000 10.947
420000000 1000000000 1000 11.662
421000000 1000000000 1000 10.416
422000000 1000000000 1000 10.416
423000000 1000000000 1000 10.433
424000000 1000000000 1000 11.243
425000000 1000000000 1000 10.337
426000000 1000000000 1000 10.871
427000000 1000000000 1000 11.007
428000000 1000000000 1000 10.785
429000000 1000000000 1000 11.746
430000000 1000000000 1000 9.993
431000000 1000000000 1000 10.804
432000000 1000000000 1000 10.924
433000000 1000000000 1000 10.883
434000000 1000000000 1000 10.527
435000000 1000000000 1000 11.305
436000000 1000000000 1000 11.183
437000000 1000000000 1000 10.21
438000000 1000000000 1000 11.378
439000000 1000000000 1000 10.595
440000000 1000000000 1000 10.378
441000000 1000000000 1000 11.536
442000000 1000000000 1000 11.507
443000000 1000000000 1000 10.962
444000000 1000000000 1000 11.316
445000000 1000000000 1000 10.302
446000000 1000000000 1000 10.773
447000000 1000000000 1000 12.025
448000000 1000000000 1000 10.818
449000000 1000000000 1000 11.871
450000000 1000000000 1000 12.413
451000000 1000000000 1000 10.826
452000000 1000000000 1000 10.089
453000000 1000000000 1000 10.514
454000000 1000000000 1000 10.856
455000000 1000000000 1000 11.104
456000000 1000000000 1000 10.54
457000000 1000000000 1000 10.706
458000000 1000000000 1000 11.211
459000000 1000000000 1000 11.395
460000000 1000000000 1000 10.17
461000000 1000000000 1000 10.772
462000000 1000000000 1000 10.299
463000000 1000000000 1000 10.477
464000000 1000000000 1000 12.186
465000000 1000000000 1000 10.767
466000000 1000000000 1000 11.265
467000000 1000000000 1000 11.759
468000000 1000000000 1000 10.768
469000000 1000000000 1000 9.904
470000000 1000000000 1000 9.782
471000000 1000000000 1000 10.398
472000000 1000000000 1000 10.765
473000000 1000000000 1000 11.023
474000000 1000000000 1000 9.912
475000000 1000000000 1000 11.411
476000000 1000000000 1000 10.109
477000000 1000000000 1000 10.634
478000000 1000000000 1000 10.338
479000000 1000000000 1000 10.898
480000000 1000000000 1000 10.519
481000000 1000000000 1000 11.229
482000000 1000000000 1000 10.139
483000000 1000000000 1000 10.406
484000000 1000000000 1000 10.088
485000000 1000000000 1000 10.682
486000000 1000000000 1000 11.296
487000000 1000000000 1000 11.082
488000000 1000000000 1000 11.449
489000000 1000000000 1000 10.108
490000000 1000000000 1000 10.31
491000000 1000000000 1000 10.26
492000000 1000000000 1000 11.842
493000000 1000000000 1000 11.078
494000000 1000000000 1000 10.581
495000000 1000000000 1000 9.996
496000000 1000000000 1000 11.057
497000000 1000000000 1000 10.307
498000000 1000000000 1000 10.358
499000000 1000000000 1000 11.771
500000000 1000000000 1000 11.138
501000000 1000000000 1000 10.204
502000000 1000000000 1000 10.432
503000000 1000000000 1000 11.777
504000000 1000000000 1000 11.134
505000000 1000000000 1000 9.879
506000000 1000000000 1000 11.257
507000000 1000000000 1000 11.896
508000000 1000000000 1000 11.301
509000000 1000000000 1000 9.966
510000000 1000000000 1000 10.554
511000000 1000000000 1000 10.362
512000000 1000000000 1000 10.712
513000000 1000000000 1000 11.438
514000000 1000000000 1000 12.284
515000000 1000000000 1000 10.246
516000000 1000000000 1000 10.73
517000000 1000000000 1000 11.109
518000000 1000000000 1000 10.41
519000000 1000000000 1000 10.922
520000000 1000000000 1000 9.655
521000000 1000000000 1000 10.494
522000000 1000000000 1000 10.481
523000000 1000000000 1000 10.009
524000000 1000000000 1000 11.651
525000000 1000000000 1000 10.216
526000000 1000000000 1000 11.128
527000000 1000000000 1000 11.841
528000000 1000000000 1000 10.324
529000000 1000000000 1000 10.625
530000000 1000000000 1000 12.035
531000000 1000000000 1000 10.185
532000000 1000000000 1000 11.063
533000000 1000000000 1000 10.246
534000000 1000000000 1000 10.496
535000000 1000000000 1000 11.571
536000000 1000000000 1000 9.986
537000000 1000000000 1000 10.7
538000000 1000000000 1000 11.321
539000000 1000000000 1000 11.875
540000000 1000000000 1000 10.129
541000000 1000000000 1000 10.618
542000000 1000000000 1000 10.495
543000000 1000000000 1000 11.135
544000000 1000000000 1000 10.346
545000000 1000000000 1000 9.864
546000000 1000000000 1000 10.314
547000000 1000000000 1000 11.929
548000000 1000000000 1000 10.477
549000000 1000000000 1000 10.294
550000000 1000000000 1000 10.157
551000000 1000000000 1000 9.884
552000000 1000000000 1000 10.135
553000000 1000000000 1000 11.743
554000000 1000000000 1000 9.959
555000000 1000000000 1000 12.058
556000000 1000000000 1000 11.051
557000000 1000000000 1000 10.888
558000000 1000000000 1000 11.666
559000000 1000000000 1000 11.536
560000000 1000000000 1000 10.703
561000000 1000000000 1000 12.058
562000000 1000000000 1000 10.681
563000000 1000000000 1000 10.192
564000000 1000000000 1000 10.9
565000000 1000000000 1000 10.78
566000000 1000000000 1000 9.817
567000000 1000000000 1000 10.062
568000000 1000000000 1000 10.823
569000000 1000000000 1000 10.786
570000000 1000000000 1000 10.907
571000000 1000000000 1000 10.908
572000000 1000000000 1000 10.494
573000000 1000000000 1000 10.946
574000000 1000000000 1000 10.596
575000000 1000000000 1000 10.917
576000000 1000000000 1000 10.001
577000000 1000000000 1000 10.248
578000000 1000000000 1000 10.797
579000000 1000000000 1000 12.117
580000000 1000000000 1000 10.496
581000000 1000000000 1000 11.671
582000000 1000000000 1000 11.388
583000000 1000000000 1000 10.551
584000000 1000000000 1000 10.572
585000000 1000000000 1000 11.238
586000000 1000000000 1000 10.97
587000000 1000000000 1000 10.876
588000000 1000000000 1000 11.23
589000000 1000000000 1000 10.575
590000000 1000000000 1000 10.045
591000000 1000000000 1000 9.926
592000000 1000000000 1000 10.295
593000000 1000000000 1000 10.624
594000000 1000000000 1000 10.409
595000000 1000000000 1000 9.986
596000000 1000000000 1000 10.602
597000000 1000000000 1000 10.517
598000000 1000000000 1000 10.434
599000000 1000000000 1000 10.512
600000000 1000000000 1000 10.102
601000000 1000000000 1000 11.354
602000000 1000000000 1000 10.529
603000000 1000000000 1000 10.561
604000000 1000000000 1000 10.832
605000000 1000000000 1000 11.235
606000000 1000000000 1000 10.69
607000000 1000000000 1000 10.99
608000000 1000000000 1000 10.22
609000000 1000000000 1000 10.936
610000000 1000000000 1000 10.521
611000000 1000000000 1000 10.319
612000000 1000000000 1000 10.605
613000000 1000000000 1000 9.857
614000000 1000000000 1000 10.136
615000000 1000000000 1000 10.474
616000000 1000000000 1000 9.883
617000000 1000000000 1000 10.512
618000000 1000000000 1000 10.6
619000000 1000000000 1000 11.143
620000000 1000000000 1000 11.848
621000000 1000000000 1000 10.105
622000000 1000000000 1000 10.636
623000000 1000000000 1000 12.561
624000000 1000000000 1000 11.873
625000000 1000000000 1000 10.367
626000000 1000000000 1000 11.343
627000000 1000000000 1000 11.013
628000000 1000000000 1000 12.078
629000000 1000000000 1000 11.006
630000000 1000000000 1000 9.753
631000000 1000000000 1000 10.811
632000000 1000000000 1000 11.121
633000000 1000000000 1000 11.968
634000000 1000000000 1000 11.042
635000000 1000000000 1000 10.807
636000000 1000000000 1000 10.22
637000000 1000000000 1000 10.947
638000000 1000000000 1000 10.594
639000000 1000000000 1000 10.305
640000000 1000000000 1000 10.239
641000000 1000000000 1000 11.645
642000000 1000000000 1000 11.221
643000000 1000000000 1000 10.243
644000000 1000000000 1000 11.778
645000000 1000000000 1000 10.462
646000000 1000000000 1000 11.075
647000000 1000000000 1000 9.99
648000000 1000000000 1000 11.605
649000000 1000000000 1000 10.634
650000000 1000000000 1000 10.679
651000000 1000000000 1000 11.077
652000000 1000000000 1000 10.602
653000000 1000000000 1000 10.434
654000000 1000000000 1000 10.828
655000000 1000000000 1000 10.364
656000000 1000000000 1000 10.932
657000000 1000000000 1000 10.614
658000000 1000000000 1000 10.105
659000000 1000000000 1000 11.125
660000000 1000000000 1000 10.981
661000000 1000000000 1000 10.795
662000000 1000000000 1000 12.444
663000000 1000000000 1000 11.36
664000000 1000000000 1000 10.743
665000000 1000000000 1000 10.998
666000000 1000000000 1000 10.867
667000000 1000000000 1000 11.034
668000000 1000000000 1000 11.932
669000000 1000000000 1000 10.36
670000000 1000000000 1000 10.203
671000000 1000000000 1000 12.023
672000000 1000000000 1000 10.292
673000000 1000000000 1000 10.283
674000000 1000000000 1000 11.246
675000000 1000000000 1000 11.516
676000000 1000000000 1000 10.294
677000000 1000000000 1000 10.517
678000000 1000000000 1000 10.111
679000000 1000000000 1000 10.156
680000000 1000000000 1000 12.2
681000000 1000000000 1000 10.451
682000000 1000000000 1000 9.794
683000000 1000000000 1000 13.646
684000000 1000000000 1000 10.117
685000000 1000000000 1000 10.26
686000000 1000000000 1000 12.335
687000000 1000000000 1000 12.231
688000000 1000000000 1000 11.2
689000000 1000000000 1000 10.614
690000000 1000000000 1000 11.249
691000000 1000000000 1000 11.427
692000000 1000000000 1000 10.038
693000000 1000000000 1000 10.369
694000000 1000000000 1000 11.576
695000000 1000000000 1000 11.313
696000000 1000000000 1000 11.704
697000000 1000000000 1000 10.7
698000000 1000000000 1000 11.25
699000000 1000000000 1000 10.204
700000000 1000000000 1000 10.38
701000000 1000000000 1000 10.258
702000000 1000000000 1000 12.207
703000000 1000000000 1000 10.426
704000000 1000000000 1000 10.824
705000000 1000000000 1000 9.776
706000000 1000000000 1000 11.413
707000000 1000000000 1000 10.999
708000000 1000000000 1000 10.141
709000000 1000000000 1000 10.278
710000000 1000000000 1000 9.906
711000000 1000000000 1000 10.448
712000000 1000000000 1000 11.192
713000000 1000000000 1000 11.124
714000000 1000000000 1000 11.22
715000000 1000000000 1000 10.208
716000000 1000000000 1000 11.932
717000000 1000000000 1000 10.433
718000000 1000000000 1000 10.235
719000000 1000000000 1000 10.38
720000000 1000000000 1000 10.644
721000000 1000000000 1000 9.794
722000000 1000000000 1000 11.85
723000000 1000000000 1000 12.709
724000000 1000000000 1000 11.644
725000000 1000000000 1000 10.178
726000000 1000000000 1000 10.251
727000000 1000000000 1000 10.728
728000000 1000000000 1000 11.419
729000000 1000000000 1000 10.968
730000000 1000000000 1000 10.591
731000000 1000000000 1000 11.465
732000000 1000000000 1000 10.502
733000000 1000000000 1000 11.979
734000000 1000000000 1000 10.812
735000000 1000000000 1000 11.195
736000000 1000000000 1000 11.391
737000000 1000000000 1000 11.438
738000000 1000000000 1000 10.991
739000000 1000000000 1000 10.267
740000000 1000000000 1000 12.788
741000000 1000000000 1000 10.644
742000000 1000000000 1000 10.57
743000000 1000000000 1000 10.706
744000000 1000000000 1000 9.925
745000000 1000000000 1000 10.323
746000000 1000000000 1000 10.493
747000000 1000000000 1000 11.049
748000000 1000000000 1000 10.774
749000000 1000000000 1000 11.395
750000000 1000000000 1000 10.549
751000000 1000000000 1000 10.526
752000000 1000000000 1000 11.096
753000000 1000000000 1000 10.889
754000000 1000000000 1000 10.364
755000000 1000000000 1000 10.477
756000000 1000000000 1000 10.173
757000000 1000000000 1000 10.523
758000000 1000000000 1000 10.232
759000000 1000000000 1000 10.445
760000000 1000000000 1000 10.357
761000000 1000000000 1000 10.319
762000000 1000000000 1000 10.785
763000000 1000000000 1000 10.043
764000000 1000000000 1000 10.659
765000000 1000000000 1000 10.729
766000000 1000000000 1000 11.171
767000000 1000000000 1000 11.699
768000000 1000000000 1000 9.867
769000000 1000000000 1000 10.85
770000000 1000000000 1000 10.353
771000000 1000000000 1000 10.506
772000000 1000000000 1000 10.527
773000000 1000000000 1000 10.056
774000000 1000000000 1000 11.579
775000000 1000000000 1000 11.564
776000000 1000000000 1000 10.879
777000000 1000000000 1000 10.756
778000000 1000000000 1000 10.292
779000000 1000000000 1000 13.902
780000000 1000000000 1000 10.13
781000000 1000000000 1000 10.725
782000000 1000000000 1000 9.835
783000000 1000000000 1000 12.743
784000000 1000000000 1000 11.014
785000000 1000000000 1000 10.893
786000000 1000000000 1000 10.36
787000000 1000000000 1000 11.167
788000000 1000000000 1000 9.8
789000000 1000000000 1000 11.168
790000000 1000000000 1000 11.704
791000000 1000000000 1000 10.083
792000000 1000000000 1000 10.269
793000000 1000000000 1000 10.958
794000000 1000000000 1000 11.243
795000000 1000000000 1000 10.878
796000000 1000000000 1000 10.864
797000000 1000000000 1000 11.03
798000000 1000000000 1000 10.785
799000000 1000000000 1000 10.85
800000000 1000000000 1000 11.971
801000000 1000000000 1000 11.223
802000000 1000000000 1000 10.366
803000000 1000000000 1000 11.669
804000000 1000000000 1000 10.703
805000000 1000000000 1000 11.706
806000000 1000000000 1000 12.193
807000000 1000000000 1000 12.123
808000000 1000000000 1000 10.213
809000000 1000000000 1000 10.357
810000000 1000000000 1000 10.563
811000000 1000000000 1000 10.701
812000000 1000000000 1000 10.431
813000000 1000000000 1000 10.965
814000000 1000000000 1000 10.611
815000000 1000000000 1000 11.369
816000000 1000000000 1000 11.486
817000000 1000000000 1000 10.99
818000000 1000000000 1000 10.295
819000000 1000000000 1000 11.287
820000000 1000000000 1000 11.73
821000000 1000000000 1000 11.195
822000000 1000000000 1000 10.592
823000000 1000000000 1000 11.262
824000000 1000000000 1000 10.196
825000000 1000000000 1000 10.257
826000000 1000000000 1000 10.993
827000000 1000000000 1000 10.324
828000000 1000000000 1000 11.34
829000000 1000000000 1000 10.534
830000000 1000000000 1000 10.737
831000000 1000000000 1000 11.518
832000000 1000000000 1000 11.291
833000000 1000000000 1000 11.17
834000000 1000000000 1000 10.468
835000000 1000000000 1000 10.575
836000000 1000000000 1000 11.072
837000000 1000000000 1000 10.6
838000000 1000000000 1000 10.091
839000000 1000000000 1000 10.802
840000000 1000000000 1000 10.966
841000000 1000000000 1000 10.441
842000000 1000000000 1000 11.803
843000000 1000000000 1000 10.198
844000000 1000000000 1000 11.401
845000000 1000000000 1000 10.16
846000000 1000000000 1000 10.853
847000000 1000000000 1000 10.245
848000000 1000000000 1000 10.244
849000000 1000000000 1000 10.868
850000000 1000000000 1000 9.92
851000000 1000000000 1000 10.547
852000000 1000000000 1000 10.194
853000000 1000000000 1000 10.221
854000000 1000000000 1000 10.861
855000000 1000000000 1000 11.095
856000000 1000000000 1000 10.515
857000000 1000000000 1000 10.238
858000000 1000000000 1000 12.326
859000000 1000000000 1000 10.397
860000000 1000000000 1000 12.195
861000000 1000000000 1000 12.507
862000000 1000000000 1000 10.514
863000000 1000000000 1000 11.585
864000000 1000000000 1000 10.784
865000000 1000000000 1000 10.704
866000000 1000000000 1000 10.794
867000000 1000000000 1000 10.38
868000000 1000000000 1000 11.067
869000000 1000000000 1000 11.843
870000000 1000000000 1000 9.831
871000000 1000000000 1000 12.385
872000000 1000000000 1000 10.637
873000000 1000000000 1000 10.548
