Step Steps Size AveragePathLength
80000000 1000000000 1000 10.999
81000000 1000000000 1000 11.243
82000000 1000000000 1000 10.419
83000000 1000000000 1000 10.47
84000000 1000000000 1000 10.672
85000000 1000000000 1000 11.098
86000000 1000000000 1000 10.871
87000000 1000000000 1000 13.174
88000000 1000000000 1000 10.582
89000000 1000000000 1000 10.371
90000000 1000000000 1000 11.181
91000000 1000000000 1000 10.019
92000000 1000000000 1000 10.981
93000000 1000000000 1000 11.304
94000000 1000000000 1000 10.736
95000000 1000000000 1000 10.146
96000000 1000000000 1000 10.567
97000000 1000000000 1000 11.095
98000000 1000000000 1000 11.55
99000000 1000000000 1000 11.577
100000000 1000000000 1000 10.708
101000000 1000000000 1000 10.482
102000000 1000000000 1000 11.365
103000000 1000000000 1000 10.554
104000000 1000000000 1000 13.195
105000000 1000000000 1000 10.152
106000000 1000000000 1000 10.353
107000000 1000000000 1000 10.557
108000000 1000000000 1000 13.422
109000000 1000000000 1000 12.327
110000000 1000000000 1000 11.029
111000000 1000000000 1000 10.084
112000000 1000000000 1000 10.856
113000000 1000000000 1000 10.261
114000000 1000000000 1000 10.607
115000000 1000000000 1000 10.436
116000000 1000000000 1000 10.142
117000000 1000000000 1000 12.147
118000000 1000000000 1000 9.892
119000000 1000000000 1000 11.037
120000000 1000000000 1000 12.632
121000000 1000000000 1000 10.13
122000000 1000000000 1000 10.728
123000000 1000000000 1000 10.639
124000000 1000000000 1000 10.175
125000000 1000000000 1000 11.629
126000000 1000000000 1000 12.206
127000000 1000000000 1000 10.401
128000000 1000000000 1000 10.857
129000000 1000000000 1000 10.415
130000000 1000000000 1000 12.491
131000000 1000000000 1000 10.723
132000000 1000000000 1000 11.138
133000000 1000000000 1000 10.593
134000000 1000000000 1000 12.518
135000000 1000000000 1000 11.344
136000000 1000000000 1000 10.235
137000000 1000000000 1000 10.411
138000000 1000000000 1000 10.819
139000000 1000000000 1000 12.025
140000000 1000000000 1000 11.844
141000000 1000000000 1000 10.787
142000000 1000000000 1000 10.198
143000000 1000000000 1000 11.468
144000000 1000000000 1000 10.262
145000000 1000000000 1000 11.972
146000000 1000000000 1000 11.042
147000000 1000000000 1000 10.582
148000000 1000000000 1000 10.963
149000000 1000000000 1000 11.135
150000000 1000000000 1000 11.405
151000000 1000000000 1000 11.717
152000000 1000000000 1000 11.897
153000000 1000000000 1000 10.198
154000000 1000000000 1000 11
155000000 1000000000 1000 11.89
156000000 1000000000 1000 10.396
157000000 1000000000 1000 11.845
158000000 1000000000 1000 11.531
159000000 1000000000 1000 12.583
160000000 1000000000 1000 10.028
161000000 1000000000 1000 12.103
162000000 1000000000 1000 11.176
163000000 1000000000 1000 11.753
164000000 1000000000 1000 10.612
165000000 1000000000 1000 10.597
166000000 1000000000 1000 11.483
167000000 1000000000 1000 11.258
168000000 1000000000 1000 12.139
169000000 1000000000 1000 12.784
170000000 1000000000 1000 10.925
171000000 1000000000 1000 12.101
172000000 1000000000 1000 11.414
173000000 1000000000 1000 10.693
174000000 1000000000 1000 10.382
175000000 1000000000 1000 10.77
176000000 1000000000 1000 11.117
177000000 1000000000 1000 10.604
178000000 1000000000 1000 11.138
179000000 1000000000 1000 9.721
180000000 1000000000 1000 11.623
181000000 1000000000 1000 10.666
182000000 1000000000 1000 11.14
183000000 1000000000 1000 10.474
184000000 1000000000 1000 11.318
185000000 1000000000 1000 10.315
186000000 1000000000 1000 11.853
187000000 1000000000 1000 11.343
188000000 1000000000 1000 10.605
189000000 1000000000 1000 10.726
190000000 1000000000 1000 11.8
191000000 1000000000 1000 10.528
192000000 1000000000 1000 11.16
193000000 1000000000 1000 11.66
194000000 1000000000 1000 11.845
195000000 1000000000 1000 11.917
196000000 1000000000 1000 11.02
197000000 1000000000 1000 9.971
198000000 1000000000 1000 11.82
199000000 1000000000 1000 10.292
200000000 1000000000 1000 10.591
201000000 1000000000 1000 12.097
202000000 1000000000 1000 11.591
203000000 1000000000 1000 12.075
204000000 1000000000 1000 11.619
205000000 1000000000 1000 11.053
206000000 1000000000 1000 11.808
207000000 1000000000 1000 12.898
208000000 1000000000 1000 11.002
209000000 1000000000 1000 10.377
210000000 1000000000 1000 12.588
211000000 1000000000 1000 10.6
212000000 1000000000 1000 10.986
213000000 1000000000 1000 11.688
214000000 1000000000 1000 11.419
215000000 1000000000 1000 10.998
216000000 1000000000 1000 11.153
217000000 1000000000 1000 10.464
218000000 1000000000 1000 11.361
219000000 1000000000 1000 10.717
220000000 1000000000 1000 12.049
221000000 1000000000 1000 11.041
222000000 1000000000 1000 10.582
223000000 1000000000 1000 11.134
224000000 1000000000 1000 10.821
225000000 1000000000 1000 10.937
226000000 1000000000 1000 11.914
227000000 1000000000 1000 10.747
228000000 1000000000 1000 11.115
229000000 1000000000 1000 10.472
230000000 1000000000 1000 10.256
231000000 1000000000 1000 10.695
232000000 1000000000 1000 10.495
233000000 1000000000 1000 10.414
234000000 1000000000 1000 11.73
235000000 1000000000 1000 10.82
236000000 1000000000 1000 10.321
237000000 1000000000 1000 12.053
238000000 1000000000 1000 10.588
239000000 1000000000 1000 11.425
240000000 1000000000 1000 10.347
241000000 1000000000 1000 10.388
242000000 1000000000 1000 10.321
243000000 1000000000 1000 11.388
244000000 1000000000 1000 10.717
245000000 1000000000 1000 11.123
246000000 1000000000 1000 11.631
247000000 1000000000 1000 10.675
248000000 1000000000 1000 10.988
249000000 1000000000 1000 10.962
250000000 1000000000 1000 10.268
251000000 1000000000 1000 10.24
252000000 1000000000 1000 10.975
253000000 1000000000 1000 10.178
254000000 1000000000 1000 11.528
255000000 1000000000 1000 11.273
256000000 1000000000 1000 11.191
257000000 1000000000 1000 10.653
258000000 1000000000 1000 11.272
259000000 1000000000 1000 11.252
260000000 1000000000 1000 11.068
261000000 1000000000 1000 11.214
262000000 1000000000 1000 10.665
263000000 1000000000 1000 10.322
264000000 1000000000 1000 10.6
265000000 1000000000 1000 11.044
266000000 1000000000 1000 11.503
267000000 1000000000 1000 11.417
268000000 1000000000 1000 12.006
269000000 1000000000 1000 10.919
270000000 1000000000 1000 10.112
271000000 1000000000 1000 11.172
272000000 1000000000 1000 10.616
273000000 1000000000 1000 11.204
274000000 1000000000 1000 11.46
275000000 1000000000 1000 10.662
276000000 1000000000 1000 10.848
277000000 1000000000 1000 12.418
278000000 1000000000 1000 11.248
279000000 1000000000 1000 9.989
280000000 1000000000 1000 10.986
281000000 1000000000 1000 10.719
282000000 1000000000 1000 11.432
283000000 1000000000 1000 11.046
284000000 1000000000 1000 10.576
285000000 1000000000 1000 10.42
286000000 1000000000 1000 10.563
287000000 1000000000 1000 10.459
288000000 1000000000 1000 10.378
289000000 1000000000 1000 12.924
290000000 1000000000 1000 11.623
291000000 1000000000 1000 9.635
292000000 1000000000 1000 10.31
293000000 1000000000 1000 10.68
294000000 1000000000 1000 10.449
295000000 1000000000 1000 11.383
296000000 1000000000 1000 10.697
297000000 1000000000 1000 11.897
298000000 1000000000 1000 10.174
299000000 1000000000 1000 11.147
300000000 1000000000 1000 11.942
301000000 1000000000 1000 11.404
302000000 1000000000 1000 11.883
303000000 1000000000 1000 10.507
304000000 1000000000 1000 12.908
305000000 1000000000 1000 10.007
306000000 1000000000 1000 11.848
307000000 1000000000 1000 10.849
308000000 1000000000 1000 10.721
309000000 1000000000 1000 11.008
310000000 1000000000 1000 10.546
311000000 1000000000 1000 12.375
312000000 1000000000 1000 10.638
313000000 1000000000 1000 10.819
314000000 1000000000 1000 10.823
315000000 1000000000 1000 10.27
316000000 1000000000 1000 11.087
317000000 1000000000 1000 11.411
318000000 1000000000 1000 10.231
319000000 1000000000 1000 10.356
320000000 1000000000 1000 12.225
321000000 1000000000 1000 11.019
322000000 1000000000 1000 10.414
323000000 1000000000 1000 10.266
324000000 1000000000 1000 10.594
325000000 1000000000 1000 10.516
326000000 1000000000 1000 11.5
327000000 1000000000 1000 11.035
328000000 1000000000 1000 10.586
329000000 1000000000 1000 10.917
330000000 1000000000 1000 10.322
331000000 1000000000 1000 11.099
332000000 1000000000 1000 11.186
333000000 1000000000 1000 11.068
334000000 1000000000 1000 10.58
335000000 1000000000 1000 10.48
336000000 1000000000 1000 10.204
337000000 1000000000 1000 11.04
338000000 1000000000 1000 10.491
339000000 1000000000 1000 10.065
340000000 1000000000 1000 11.353
341000000 1000000000 1000 10.446
342000000 1000000000 1000 10.567
343000000 1000000000 1000 11.004
344000000 1000000000 1000 12.083
345000000 1000000000 1000 10.825
346000000 1000000000 1000 10.918
347000000 1000000000 1000 10.416
348000000 1000000000 1000 11.139
349000000 1000000000 1000 10.929
350000000 1000000000 1000 12.042
351000000 1000000000 1000 10.748
352000000 1000000000 1000 10.663
353000000 1000000000 1000 11.027
354000000 1000000000 1000 12.144
355000000 1000000000 1000 11.576
356000000 1000000000 1000 10.432
357000000 1000000000 1000 10.034
358000000 1000000000 1000 11.489
359000000 1000000000 1000 10.763
360000000 1000000000 1000 10.434
361000000 1000000000 1000 10.368
362000000 1000000000 1000 10.582
363000000 1000000000 1000 10.386
364000000 1000000000 1000 9.661
365000000 1000000000 1000 11.041
366000000 1000000000 1000 11.101
367000000 1000000000 1000 10.219
368000000 1000000000 1000 11.417
369000000 1000000000 1000 10.65
370000000 1000000000 1000 11.968
371000000 1000000000 1000 10.586
372000000 1000000000 1000 11.468
373000000 1000000000 1000 11.416
374000000 1000000000 1000 11.215
375000000 1000000000 1000 11.117
376000000 1000000000 1000 11.486
377000000 1000000000 1000 11.125
378000000 1000000000 1000 11.018
379000000 1000000000 1000 12.584
380000000 1000000000 1000 9.897
381000000 1000000000 1000 10.592
382000000 1000000000 1000 9.693
383000000 1000000000 1000 11.396
384000000 1000000000 1000 11.548
385000000 1000000000 1000 11.715
386000000 1000000000 1000 10.426
387000000 1000000000 1000 10.662
388000000 1000000000 1000 10.829
389000000 1000000000 1000 10.631
390000000 1000000000 1000 9.948
391000000 1000000000 1000 11.242
392000000 1000000000 1000 10.371
393000000 1000000000 1000 11.991
394000000 1000000000 1000 10.977
395000000 1000000000 1000 11.25
396000000 1000000000 1000 11.894
397000000 1000000000 1000 10.513
398000000 1000000000 1000 11.756
399000000 1000000000 1000 11.048
400000000 1000000000 1000 10.911
401000000 1000000000 1000 11.684
402000000 1000000000 1000 11.026
403000000 1000000000 1000 11.229
404000000 1000000000 1000 13.274
405000000 1000000000 1000 10.828
406000000 1000000000 1000 10.931
407000000 1000000000 1000 10.19
408000000 1000000000 1000 10.609
409000000 1000000000 1000 10.026
410000000 1000000000 1000 11.854
411000000 1000000000 1000 11.161
412000000 1000000000 1000 10.77
413000000 1000000000 1000 10.819
414000000 1000000000 1000 10.233
415000000 1000000000 1000 12.585
416000000 1000000000 1000 11.207
417000000 1000000000 1000 10.655
418000000 1000000000 1000 10.878
419000000 1000000000 1000 10.982
420000000 1000000000 1000 10.342
421000000 1000000000 1000 10.408
422000000 1000000000 1000 11.378
423000000 1000000000 1000 10.806
424000000 1000000000 1000 10.903
425000000 1000000000 1000 10.349
426000000 1000000000 1000 10.769
427000000 1000000000 1000 11.043
428000000 1000000000 1000 11.131
429000000 1000000000 1000 11.127
430000000 1000000000 1000 10.013
431000000 1000000000 1000 10.822
432000000 1000000000 1000 10.549
433000000 1000000000 1000 10.587
434000000 1000000000 1000 10.986
435000000 1000000000 1000 10.091
436000000 1000000000 1000 10.864
437000000 1000000000 1000 10.801
438000000 1000000000 1000 10.872
439000000 1000000000 1000 10.674
440000000 1000000000 1000 10.692
441000000 1000000000 1000 12.374
442000000 1000000000 1000 10.894
443000000 1000000000 1000 11.399
444000000 1000000000 1000 11.113
445000000 1000000000 1000 10.455
446000000 1000000000 1000 11.834
447000000 1000000000 1000 11.871
448000000 1000000000 1000 11.103
449000000 1000000000 1000 12.048
450000000 1000000000 1000 10.925
451000000 1000000000 1000 9.869
452000000 1000000000 1000 10.712
453000000 1000000000 1000 11.312
454000000 1000000000 1000 11.419
455000000 1000000000 1000 11.247
456000000 1000000000 1000 10.882
457000000 1000000000 1000 10.841
458000000 1000000000 1000 10.714
459000000 1000000000 1000 11.502
460000000 1000000000 1000 10.848
461000000 1000000000 1000 10.381
462000000 1000000000 1000 10.894
463000000 1000000000 1000 12.309
464000000 1000000000 1000 11.667
465000000 1000000000 1000 10.678
466000000 1000000000 1000 10.396
467000000 1000000000 1000 10.758
468000000 1000000000 1000 10.639
469000000 1000000000 1000 10.946
470000000 1000000000 1000 10.337
471000000 1000000000 1000 11.573
472000000 1000000000 1000 11.3
473000000 1000000000 1000 11.682
474000000 1000000000 1000 10.193
475000000 1000000000 1000 11.849
476000000 1000000000 1000 10.643
477000000 1000000000 1000 11.153
478000000 1000000000 1000 11.779
479000000 1000000000 1000 11.878
480000000 1000000000 1000 10.687
481000000 1000000000 1000 11.187
482000000 1000000000 1000 10.158
483000000 1000000000 1000 10.423
484000000 1000000000 1000 10.844
485000000 1000000000 1000 10.231
486000000 1000000000 1000 10.816
487000000 1000000000 1000 10.331
488000000 1000000000 1000 10.705
489000000 1000000000 1000 10.442
490000000 1000000000 1000 11.587
491000000 1000000000 1000 10.306
492000000 1000000000 1000 11.033
493000000 1000000000 1000 11.055
494000000 1000000000 1000 10.884
495000000 1000000000 1000 10.782
496000000 1000000000 1000 11.269
497000000 1000000000 1000 10.499
498000000 1000000000 1000 10.329
499000000 1000000000 1000 11.341
500000000 1000000000 1000 11.198
501000000 1000000000 1000 10.414
502000000 1000000000 1000 10.199
503000000 1000000000 1000 11.122
504000000 1000000000 1000 11.7
505000000 1000000000 1000 10.142
506000000 1000000000 1000 11.154
507000000 1000000000 1000 11.76
508000000 1000000000 1000 11.793
509000000 1000000000 1000 10.763
510000000 1000000000 1000 10.573
511000000 1000000000 1000 10.525
512000000 1000000000 1000 11.099
513000000 1000000000 1000 11.223
514000000 1000000000 1000 10.735
515000000 1000000000 1000 10.503
516000000 1000000000 1000 10.967
517000000 1000000000 1000 10.796
518000000 1000000000 1000 11.483
519000000 1000000000 1000 10.858
520000000 1000000000 1000 10.191
521000000 1000000000 1000 10.517
522000000 1000000000 1000 11.232
523000000 1000000000 1000 10.669
524000000 1000000000 1000 10.614
525000000 1000000000 1000 10.687
526000000 1000000000 1000 11.223
527000000 1000000000 1000 11.246
528000000 1000000000 1000 10.626
529000000 1000000000 1000 10.888
530000000 1000000000 1000 10.754
531000000 1000000000 1000 10.751
532000000 1000000000 1000 11.056
533000000 1000000000 1000 10.492
534000000 1000000000 1000 10.679
535000000 1000000000 1000 11.236
536000000 1000000000 1000 10.293
537000000 1000000000 1000 12.283
538000000 1000000000 1000 11.232
539000000 1000000000 1000 11.437
540000000 1000000000 1000 10.835
541000000 1000000000 1000 11.045
542000000 1000000000 1000 11.003
543000000 1000000000 1000 11.02
544000000 1000000000 1000 10.388
545000000 1000000000 1000 11.041
546000000 1000000000 1000 12.099
547000000 1000000000 1000 11.748
548000000 1000000000 1000 10.587
549000000 1000000000 1000 11.284
550000000 1000000000 1000 10.633
551000000 1000000000 1000 11.413
552000000 1000000000 1000 10.15
553000000 1000000000 1000 11.86
554000000 1000000000 1000 10.632
555000000 1000000000 1000 10.835
556000000 1000000000 1000 12.183
557000000 1000000000 1000 11.427
558000000 1000000000 1000 12.954
559000000 1000000000 1000 12.535
560000000 1000000000 1000 10.749
561000000 1000000000 1000 12.207
562000000 1000000000 1000 11.217
563000000 1000000000 1000 10.716
564000000 1000000000 1000 12.146
565000000 1000000000 1000 11.261
566000000 1000000000 1000 10.599
567000000 1000000000 1000 10.753
568000000 1000000000 1000 10.255
569000000 1000000000 1000 10.344
570000000 1000000000 1000 10.176
571000000 1000000000 1000 11.688
572000000 1000000000 1000 11.08
573000000 1000000000 1000 10.925
574000000 1000000000 1000 10.527
575000000 1000000000 1000 11.093
576000000 1000000000 1000 10.396
577000000 1000000000 1000 10.071
578000000 1000000000 1000 10.279
579000000 1000000000 1000 11.176
580000000 1000000000 1000 11.857
581000000 1000000000 1000 10.804
582000000 1000000000 1000 11.46
583000000 1000000000 1000 10.994
584000000 1000000000 1000 11.185
585000000 1000000000 1000 10.392
586000000 1000000000 1000 11.522
587000000 1000000000 1000 11.939
588000000 1000000000 1000 11.059
589000000 1000000000 1000 11.06
590000000 1000000000 1000 9.987
591000000 1000000000 1000 11.188
592000000 1000000000 1000 10.014
593000000 1000000000 1000 10.47
594000000 1000000000 1000 11.848
595000000 1000000000 1000 10.59
596000000 1000000000 1000 10.511
597000000 1000000000 1000 11.264
598000000 1000000000 1000 10.99
599000000 1000000000 1000 10.541
600000000 1000000000 1000 10.048
601000000 1000000000 1000 11.25
602000000 1000000000 1000 11.052
603000000 1000000000 1000 10.586
604000000 1000000000 1000 11.263
605000000 1000000000 1000 11.172
606000000 1000000000 1000 10.498
607000000 1000000000 1000 13.034
608000000 1000000000 1000 11.412
609000000 1000000000 1000 11.537
610000000 1000000000 1000 10.64
611000000 1000000000 1000 10.62
612000000 1000000000 1000 11.253
613000000 1000000000 1000 10.758
614000000 1000000000 1000 10.896
615000000 1000000000 1000 10.212
616000000 1000000000 1000 11.228
617000000 1000000000 1000 10.578
618000000 1000000000 1000 11.093
619000000 1000000000 1000 11.517
620000000 1000000000 1000 12.133
621000000 1000000000 1000 10.522
622000000 1000000000 1000 10.589
623000000 1000000000 1000 11.082
624000000 1000000000 1000 11.842
625000000 1000000000 1000 11.002
626000000 1000000000 1000 11.347
627000000 1000000000 1000 10.585
628000000 1000000000 1000 10.757
629000000 1000000000 1000 10.399
630000000 1000000000 1000 10.532
631000000 1000000000 1000 11.693
632000000 1000000000 1000 10.422
633000000 1000000000 1000 14.082
634000000 1000000000 1000 11.95
635000000 1000000000 1000 10.209
636000000 1000000000 1000 11.597
637000000 1000000000 1000 11.576
638000000 1000000000 1000 11.221
639000000 1000000000 1000 10.339
640000000 1000000000 1000 9.897
641000000 1000000000 1000 12.319
642000000 1000000000 1000 10.727
643000000 1000000000 1000 10.176
644000000 1000000000 1000 10.585
645000000 1000000000 1000 10.764
646000000 1000000000 1000 10.951
647000000 1000000000 1000 10.426
648000000 1000000000 1000 10.613
649000000 1000000000 1000 11.417
650000000 1000000000 1000 10.738
651000000 1000000000 1000 11.851
652000000 1000000000 1000 11.166
653000000 1000000000 1000 11.348
654000000 1000000000 1000 11.196
655000000 1000000000 1000 10.575
656000000 1000000000 1000 10.842
657000000 1000000000 1000 12.942
658000000 1000000000 1000 11.02
659000000 1000000000 1000 11.799
660000000 1000000000 1000 12.265
661000000 1000000000 1000 11.486
662000000 1000000000 1000 11.442
663000000 1000000000 1000 11.303
664000000 1000000000 1000 9.938
665000000 1000000000 1000 10.89
666000000 1000000000 1000 11.017
667000000 1000000000 1000 10.178
668000000 1000000000 1000 11.994
669000000 1000000000 1000 11
670000000 1000000000 1000 11.045
671000000 1000000000 1000 11.67
672000000 1000000000 1000 10.652
673000000 1000000000 1000 10.538
674000000 1000000000 1000 11.071
675000000 1000000000 1000 11.381
676000000 1000000000 1000 10.529
677000000 1000000000 1000 11.56
678000000 1000000000 1000 11.21
679000000 1000000000 1000 10.504
680000000 1000000000 1000 11.736
681000000 1000000000 1000 11.333
682000000 1000000000 1000 10.138
683000000 1000000000 1000 11.5
684000000 1000000000 1000 10.767
685000000 1000000000 1000 11.034
686000000 1000000000 1000 11.148
687000000 1000000000 1000 11.312
688000000 1000000000 1000 11.415
689000000 1000000000 1000 10.619
690000000 1000000000 1000 11.609
691000000 1000000000 1000 11.647
692000000 1000000000 1000 10.221
693000000 1000000000 1000 10.897
694000000 1000000000 1000 11.022
695000000 1000000000 1000 11.291
696000000 1000000000 1000 11.806
697000000 1000000000 1000 10.681
698000000 1000000000 1000 10.676
699000000 1000000000 1000 10.928
700000000 1000000000 1000 10.746
701000000 1000000000 1000 10.064
702000000 1000000000 1000 12.013
703000000 1000000000 1000 10.256
704000000 1000000000 1000 10.849
705000000 1000000000 1000 10.174
706000000 1000000000 1000 11.936
707000000 1000000000 1000 11.197
708000000 1000000000 1000 10.598
709000000 1000000000 1000 10.939
710000000 1000000000 1000 10.271
711000000 1000000000 1000 10.956
712000000 1000000000 1000 10.429
713000000 1000000000 1000 10.502
714000000 1000000000 1000 10.847
715000000 1000000000 1000 10.944
716000000 1000000000 1000 11.191
717000000 1000000000 1000 10.713
718000000 1000000000 1000 10.441
719000000 1000000000 1000 10.005
720000000 1000000000 1000 11.265
721000000 1000000000 1000 9.949
722000000 1000000000 1000 11.43
723000000 1000000000 1000 13.186
724000000 1000000000 1000 11.06
725000000 1000000000 1000 11.922
726000000 1000000000 1000 9.935
727000000 1000000000 1000 11.8
728000000 1000000000 1000 11.418
729000000 1000000000 1000 11.378
730000000 1000000000 1000 10.482
731000000 1000000000 1000 11.116
732000000 1000000000 1000 11.171
733000000 1000000000 1000 10.418
734000000 1000000000 1000 10.506
735000000 1000000000 1000 11.848
736000000 1000000000 1000 11.389
737000000 1000000000 1000 10.866
738000000 1000000000 1000 10.734
739000000 1000000000 1000 10.292
740000000 1000000000 1000 11.065
741000000 1000000000 1000 10.622
742000000 1000000000 1000 10.812
743000000 1000000000 1000 12.363
744000000 1000000000 1000 10.706
745000000 1000000000 1000 10.795
746000000 1000000000 1000 10.467
747000000 1000000000 1000 10.898
748000000 1000000000 1000 10.653
749000000 1000000000 1000 11.369
750000000 1000000000 1000 11.078
751000000 1000000000 1000 10.888
752000000 1000000000 1000 12.698
753000000 1000000000 1000 11.358
754000000 1000000000 1000 10.513
755000000 1000000000 1000 10.983
756000000 1000000000 1000 10.383
757000000 1000000000 1000 10.42
758000000 1000000000 1000 11.057
759000000 1000000000 1000 10.717
760000000 1000000000 1000 10.46
761000000 1000000000 1000 10.445
762000000 1000000000 1000 10.017
763000000 1000000000 1000 10.104
764000000 1000000000 1000 11.22
765000000 1000000000 1000 10.653
766000000 1000000000 1000 10.974
767000000 1000000000 1000 12.22
768000000 1000000000 1000 10.358
769000000 1000000000 1000 11.068
770000000 1000000000 1000 10.73
771000000 1000000000 1000 10.303
772000000 1000000000 1000 10.67
773000000 1000000000 1000 10.514
774000000 1000000000 1000 11.402
775000000 1000000000 1000 10.657
776000000 1000000000 1000 10.852
777000000 1000000000 1000 11.855
778000000 1000000000 1000 11.675
779000000 1000000000 1000 11.329
780000000 1000000000 1000 11.026
781000000 1000000000 1000 10.89
782000000 1000000000 1000 11.026
783000000 1000000000 1000 10.738
784000000 1000000000 1000 10.121
785000000 1000000000 1000 11.592
786000000 1000000000 1000 10.515
787000000 1000000000 1000 11.187
788000000 1000000000 1000 10.307
789000000 1000000000 1000 11.32
790000000 1000000000 1000 13.103
791000000 1000000000 1000 10.28
792000000 1000000000 1000 10.866
793000000 1000000000 1000 12.15
794000000 1000000000 1000 11.897
795000000 1000000000 1000 11.288
796000000 1000000000 1000 10.532
797000000 1000000000 1000 11.04
798000000 1000000000 1000 10.486
799000000 1000000000 1000 10.492
800000000 1000000000 1000 11.008
801000000 1000000000 1000 10.32
802000000 1000000000 1000 11.322
803000000 1000000000 1000 11.354
804000000 1000000000 1000 10.442
805000000 1000000000 1000 11.392
806000000 1000000000 1000 11.524
807000000 1000000000 1000 11.799
808000000 1000000000 1000 11.034
809000000 1000000000 1000 10.517
810000000 1000000000 1000 11.723
811000000 1000000000 1000 11.109
812000000 1000000000 1000 10.042
813000000 1000000000 1000 12.059
814000000 1000000000 1000 11.245
815000000 1000000000 1000 10.814
816000000 1000000000 1000 12.733
817000000 1000000000 1000 11.092
818000000 1000000000 1000 10.399
819000000 1000000000 1000 11.499
820000000 1000000000 1000 10.473
821000000 1000000000 1000 12.947
822000000 1000000000 1000 10.427
823000000 1000000000 1000 11.314
824000000 1000000000 1000 11.618
825000000 1000000000 1000 10.75
826000000 1000000000 1000 10.785
827000000 1000000000 1000 10.609
828000000 1000000000 1000 11.663
829000000 1000000000 1000 11.821
830000000 1000000000 1000 10.899
831000000 1000000000 1000 10.508
832000000 1000000000 1000 11.023
833000000 1000000000 1000 10.736
834000000 1000000000 1000 11.032
835000000 1000000000 1000 10.77
836000000 1000000000 1000 11.178
837000000 1000000000 1000 11.132
838000000 1000000000 1000 10.295
839000000 1000000000 1000 12.236
840000000 1000000000 1000 10.704
841000000 1000000000 1000 9.987
842000000 1000000000 1000 11.302
843000000 1000000000 1000 10.653
844000000 1000000000 1000 10.246
845000000 1000000000 1000 10.596
846000000 1000000000 1000 11.144
847000000 1000000000 1000 11.029
848000000 1000000000 1000 9.937
849000000 1000000000 1000 11.285
850000000 1000000000 1000 10.819
851000000 1000000000 1000 11.499
852000000 1000000000 1000 10.663
853000000 1000000000 1000 10.486
854000000 1000000000 1000 10.576
855000000 1000000000 1000 11.109
856000000 1000000000 1000 10.531
857000000 1000000000 1000 10.618
858000000 1000000000 1000 10.841
859000000 1000000000 1000 10.766
860000000 1000000000 1000 10.992
861000000 1000000000 1000 12.477
862000000 1000000000 1000 10.229
863000000 1000000000 1000 12.162
864000000 1000000000 1000 11.244
865000000 1000000000 1000 11.872
866000000 1000000000 1000 11.065
867000000 1000000000 1000 11.178
868000000 1000000000 1000 11.612
869000000 1000000000 1000 10.599
870000000 1000000000 1000 10.177
871000000 1000000000 1000 10.5
872000000 1000000000 1000 10.665
873000000 1000000000 1000 10.547
